FECDIA,CODAGENTEVIABCP,CONSULTA DE 3 ULTIMAS OPE PROCESADOS,CONSULTA DE MOVIMIENTOS PROCESADOS,CONSULTA DE MOVIMIENTOS RECHAZADOS,CONSULTA DE SALDOS PROCESADOS,CONSULTA DE SALDOS RECHAZADOS,DEPOSITOS PROCESADOS,DEPOSITOS RECHAZADOS,DESCARGO DE GIROS PROCESADOS,DESCARGO DE GIROS RECHAZADOS,EMISION DE GIRO PROCESADOS,EMISION DE GIRO RECHAZADOS,REPORTE CIERRE PROCESADOS,REPORTE CIERRE RECHAZADOS,RETIROS PROCESADOS,RETIROS RECHAZADOS
2020-11-03,H988610,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-03,H988625,0,1,0,0,0,6,0,0,0,0,0,5,0,9,2
2020-11-03,H988626,0,7,0,9,0,61,0,0,0,0,0,3,0,60,4
2020-11-03,H988628,0,6,0,3,0,31,0,0,0,0,0,4,0,34,3
2020-11-03,H988630,0,2,0,0,0,12,1,0,0,0,0,1,0,19,0
2020-11-03,H988644,0,18,2,10,2,35,2,0,0,0,0,3,0,44,6
2020-11-03,H988645,0,6,0,44,2,9,0,0,0,0,0,1,0,52,15
2020-11-03,H988649,0,8,3,25,0,29,0,0,0,0,0,6,0,18,3
2020-11-03,H988650,0,9,0,6,0,10,0,0,0,0,0,6,0,14,0
2020-11-03,H988652,0,49,0,0,0,9,1,0,0,0,0,4,0,57,6
2020-11-03,H988668,0,2,0,4,0,43,1,0,0,0,0,3,0,28,6
2020-11-03,H988670,0,6,0,4,0,3,0,0,0,0,0,4,0,3,1
2020-11-03,H988684,0,0,0,0,0,29,0,0,0,0,0,2,0,9,0
2020-11-04,H988571,0,0,0,1,0,6,0,0,0,0,0,1,0,18,1
2020-11-04,H988573,0,10,0,19,0,57,0,0,0,0,0,2,0,76,9
2020-11-04,H988575,0,8,0,4,0,32,2,0,0,0,0,1,0,35,4
2020-11-04,H988578,0,8,1,1,2,9,0,0,0,0,0,3,0,16,0
2020-11-04,H988588,0,14,0,1,0,61,0,0,0,0,0,3,0,67,3
2020-11-04,H988600,0,3,0,9,0,21,0,0,0,0,0,5,0,27,2
2020-11-04,H988607,0,3,0,3,0,32,1,0,0,0,0,5,0,26,2
2020-11-04,H988610,0,20,1,11,0,63,0,0,0,0,0,1,0,67,6
2020-11-04,H988625,0,8,0,20,0,45,0,0,0,0,0,4,0,76,8
2020-11-04,H988626,0,18,2,8,0,118,0,0,0,0,0,1,0,98,4
2020-11-04,H988628,0,8,0,3,0,23,0,0,0,0,0,5,0,33,2
2020-11-04,H988630,0,2,0,1,0,26,0,0,0,0,0,0,0,27,1
2020-11-04,H988644,0,25,0,13,1,20,0,0,0,0,0,3,0,55,20
2020-11-04,H988645,0,17,1,49,4,13,0,0,0,0,0,3,0,73,14
2020-11-04,H988649,0,10,0,50,1,12,0,0,0,0,0,4,0,48,0
2020-11-04,H988650,0,6,0,16,0,63,1,0,0,0,0,2,0,43,5
2020-11-04,H988652,0,55,5,0,0,27,0,0,0,0,0,5,0,86,9
2020-11-04,H988668,0,1,0,6,0,49,1,0,0,0,0,4,0,19,8
2020-11-04,H988670,0,4,0,1,0,9,0,0,0,0,0,1,0,2,0
2020-11-04,H988684,0,0,0,0,0,31,1,0,0,0,0,1,0,11,3
2020-11-05,H988571,0,1,0,0,0,5,0,0,0,0,0,1,0,15,0
2020-11-05,H988573,0,4,0,34,2,80,1,0,0,0,0,3,0,121,11
2020-11-05,H988575,0,9,0,6,0,33,3,0,0,0,0,1,0,33,3
2020-11-05,H988578,0,5,0,2,0,27,0,0,0,0,0,3,0,39,1
2020-11-05,H988588,0,14,0,6,0,107,1,0,0,0,0,3,0,96,5
2020-11-05,H988600,0,2,0,7,0,30,0,0,0,0,0,3,0,46,4
2020-11-05,H988607,0,7,0,5,0,96,3,0,0,0,0,2,0,83,4
2020-11-05,H988610,0,16,0,11,1,71,1,0,0,0,0,1,0,64,5
2020-11-05,H988625,0,6,0,27,0,41,3,0,0,0,0,7,0,54,6
2020-11-05,H988626,0,10,1,7,1,95,0,0,0,0,0,1,0,83,9
2020-11-05,H988628,0,4,0,3,0,21,0,0,0,0,0,5,0,34,2
2020-11-05,H988630,0,3,2,0,0,29,1,0,0,0,0,7,0,29,4
2020-11-05,H988644,0,13,0,6,1,22,1,0,0,0,0,3,0,44,5
2020-11-05,H988645,0,17,0,36,2,12,0,0,0,0,0,3,0,63,11
2020-11-05,H988649,0,4,0,36,2,7,1,0,0,0,0,5,0,45,4
2020-11-05,H988650,0,4,0,7,0,44,1,0,0,0,0,6,0,36,2
2020-11-05,H988652,0,17,1,0,0,13,2,0,0,0,0,3,0,71,2
2020-11-05,H988668,0,2,0,5,0,42,0,0,0,0,0,3,0,17,1
2020-11-05,H988670,0,3,1,5,1,20,1,0,0,0,0,1,0,1,0
2020-11-05,H988684,0,0,0,0,0,36,0,0,0,0,0,1,0,11,0
2020-11-06,H988571,0,1,0,0,0,11,1,0,0,0,0,1,0,23,2
2020-11-06,H988573,0,4,0,30,3,81,0,0,0,0,0,4,0,115,4
2020-11-06,H988575,0,12,1,0,0,31,5,0,0,0,0,1,0,33,1
2020-11-06,H988578,0,6,2,2,1,13,0,0,0,0,0,4,0,15,1
2020-11-06,H988588,0,4,0,0,0,30,0,0,0,0,0,3,0,49,0
2020-11-06,H988600,0,2,0,6,0,27,0,0,0,0,0,4,0,23,1
2020-11-06,H988607,0,5,0,11,0,53,0,0,0,0,0,6,0,78,7
2020-11-06,H988610,0,14,0,35,0,76,0,0,0,0,0,1,0,72,8
2020-11-06,H988625,0,12,0,12,0,52,0,0,0,0,0,4,0,76,11
2020-11-06,H988626,0,9,0,7,0,71,0,0,0,0,0,1,0,70,13
2020-11-06,H988628,0,5,0,2,0,15,0,0,0,0,0,4,0,14,0
2020-11-06,H988630,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2020-11-06,H988644,0,4,3,8,0,28,0,0,0,0,0,3,0,24,2
2020-11-06,H988645,0,8,0,64,2,11,0,0,0,0,0,3,0,94,5
2020-11-06,H988649,0,7,0,26,1,12,0,0,0,0,0,4,0,31,4
2020-11-06,H988650,0,9,0,6,0,39,0,0,0,0,0,5,0,36,4
2020-11-06,H988652,0,20,1,0,0,17,2,0,0,0,0,4,0,60,1
2020-11-06,H988668,0,2,0,6,0,58,1,0,0,0,0,4,0,23,3
2020-11-06,H988670,0,10,0,7,0,23,0,0,0,0,0,1,0,0,0
2020-11-06,H988684,0,0,0,7,0,32,0,0,0,0,0,5,0,23,1
2020-11-07,H988571,0,4,1,0,0,15,1,0,0,0,0,1,0,27,2
2020-11-07,H988573,0,12,0,33,3,86,0,0,0,0,0,3,0,154,10
2020-11-07,H988575,0,6,1,2,0,17,1,0,0,0,0,1,0,39,3
2020-11-07,H988578,0,6,1,6,2,36,2,0,0,0,0,0,0,48,7
2020-11-07,H988588,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020-11-07,H988600,0,2,0,2,0,8,0,0,0,0,0,1,0,31,1
2020-11-07,H988607,0,3,0,4,0,26,1,0,0,0,0,5,0,30,0
2020-11-07,H988610,0,11,0,23,4,67,5,0,0,0,0,1,0,97,6
2020-11-07,H988625,0,3,0,0,0,8,0,0,0,0,0,5,0,21,3
2020-11-07,H988626,0,15,0,2,0,54,0,0,0,0,0,2,0,84,6
2020-11-07,H988628,0,7,1,2,2,14,0,0,0,0,0,5,0,39,3
2020-11-07,H988630,0,7,1,0,0,39,0,0,0,0,0,1,0,35,3
2020-11-07,H988644,0,2,0,20,1,18,0,0,0,0,0,3,0,39,6
2020-11-07,H988645,0,12,0,83,1,6,0,0,0,0,0,3,0,105,6
2020-11-07,H988649,0,13,1,26,0,10,0,0,0,0,0,4,0,45,1
2020-11-07,H988650,0,11,0,11,0,44,1,0,0,0,0,1,0,52,2
2020-11-07,H988652,0,20,1,0,0,10,2,0,0,0,0,3,0,58,5
2020-11-07,H988668,0,2,0,11,0,42,0,0,0,0,0,3,0,26,4
2020-11-07,H988670,0,7,0,7,0,17,0,0,0,0,0,1,0,13,0
2020-11-08,H988571,0,6,0,2,0,19,2,0,0,0,0,1,0,38,3
2020-11-08,H988573,0,9,0,8,0,74,0,0,0,0,0,4,0,114,4
2020-11-08,H988575,0,3,0,11,0,21,4,0,0,0,0,1,0,15,1
2020-11-08,H988600,0,3,0,1,1,15,0,0,0,0,0,1,0,39,4
2020-11-08,H988607,0,0,0,5,0,31,0,0,0,0,0,3,0,40,8
2020-11-08,H988625,0,1,0,3,0,9,0,0,0,0,0,4,0,3,0
2020-11-08,H988644,0,1,0,1,0,1,1,0,0,0,0,3,0,13,1
2020-11-08,H988645,0,6,0,18,0,3,0,0,0,0,0,3,0,23,6
2020-11-08,H988649,0,7,1,10,0,0,0,0,0,0,0,4,0,18,3
2020-11-08,H988650,0,3,0,4,0,19,0,0,0,0,0,0,0,25,1
2020-11-09,H988571,0,3,0,8,1,31,0,0,0,0,0,1,0,62,4
2020-11-09,H988573,0,15,0,25,0,100,1,0,0,0,0,6,0,139,10
2020-11-09,H988575,0,6,0,1,0,18,3,0,0,0,0,1,0,34,0
2020-11-09,H988578,0,6,0,8,0,27,1,0,0,0,0,7,0,33,4
2020-11-09,H988588,0,2,0,1,0,13,0,0,0,0,0,0,0,12,1
2020-11-09,H988600,0,2,0,5,0,40,0,0,0,0,0,1,0,36,1
2020-11-09,H988607,0,10,0,3,0,68,2,0,0,0,0,3,0,72,5
2020-11-09,H988610,0,12,0,19,4,61,0,0,0,0,0,1,0,82,6
2020-11-09,H988625,0,11,0,26,1,58,3,0,0,0,0,5,0,67,7
2020-11-09,H988626,0,15,0,18,0,103,0,0,0,0,0,4,0,100,9
2020-11-09,H988628,0,7,1,3,0,23,0,0,0,0,0,1,0,35,4
2020-11-09,H988630,0,2,0,0,0,12,0,0,0,0,0,4,0,1,0
2020-11-09,H988644,0,14,0,7,1,28,0,0,0,0,0,3,0,44,7
2020-11-09,H988645,0,7,0,20,1,9,0,0,0,0,0,1,0,31,10
2020-11-09,H988649,0,1,0,8,0,8,0,0,0,0,0,4,0,17,0
2020-11-09,H988650,0,8,0,12,0,53,4,0,0,0,0,8,0,55,8
2020-11-09,H988652,0,8,0,0,0,11,1,0,0,0,0,3,0,53,2
2020-11-09,H988668,0,2,0,3,0,71,1,0,0,0,0,4,0,27,9
2020-11-09,H988670,0,10,0,7,1,11,1,0,0,0,0,4,0,6,0
2020-11-09,H988684,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2020-11-10,H988571,0,8,1,2,0,28,1,0,0,0,0,3,0,37,2
2020-11-10,H988573,0,12,1,22,0,79,0,0,0,0,0,7,0,109,10
2020-11-10,H988575,0,2,0,5,0,18,2,0,0,0,0,1,0,24,0
2020-11-10,H988578,0,6,0,7,0,33,1,0,0,0,0,3,0,31,4
2020-11-10,H988588,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
2020-11-10,H988600,0,2,0,1,0,11,0,0,0,0,0,4,0,20,1
2020-11-10,H988607,0,8,0,11,1,68,2,0,0,0,0,3,0,66,6
2020-11-10,H988610,0,12,1,13,1,70,4,0,0,0,0,1,0,67,3
2020-11-10,H988625,0,1,0,0,0,20,0,0,0,0,0,4,0,25,1
2020-11-10,H988626,0,11,1,10,0,94,0,0,0,0,0,1,0,73,4
2020-11-10,H988628,0,5,0,2,0,13,0,0,0,0,0,4,0,22,0
2020-11-10,H988630,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0
2020-11-10,H988644,0,13,1,3,0,31,0,0,0,0,0,3,0,40,7
2020-11-10,H988645,0,8,0,12,1,7,0,0,0,0,0,3,0,18,4
2020-11-10,H988649,0,5,0,10,1,8,0,0,0,0,0,4,0,12,0
2020-11-10,H988650,0,6,0,11,1,44,2,0,0,0,0,2,0,50,3
2020-11-10,H988652,0,12,1,0,0,22,0,0,0,0,0,3,0,43,5
2020-11-10,H988668,0,2,0,4,0,61,1,0,0,0,0,3,0,15,6
2020-11-10,H988670,0,4,1,8,1,51,3,0,0,0,0,4,0,8,0
2020-11-11,H988571,0,6,0,1,0,17,0,0,0,0,0,1,0,39,5
2020-11-11,H988573,0,7,0,20,3,74,0,0,0,0,0,3,0,103,6
2020-11-11,H988575,0,4,0,3,1,23,1,0,0,0,0,1,0,21,3
2020-11-11,H988578,0,3,0,3,0,21,0,0,0,0,0,3,0,22,2
2020-11-11,H988588,0,1,0,1,0,5,0,0,0,0,0,3,0,7,1
2020-11-11,H988600,0,2,0,0,0,22,0,0,0,0,0,1,0,22,1
2020-11-11,H988607,0,9,2,3,0,72,2,0,0,0,0,9,0,80,8
2020-11-11,H988610,0,10,1,20,0,56,1,0,0,0,0,1,0,59,6
2020-11-11,H988625,0,12,0,19,0,42,0,0,0,0,0,4,0,73,4
2020-11-11,H988626,0,17,0,10,3,90,0,0,0,0,0,2,0,76,9
2020-11-11,H988628,0,4,0,0,0,14,0,0,0,0,0,1,0,19,2
2020-11-11,H988630,0,14,1,1,0,45,4,0,0,0,0,2,0,36,5
2020-11-11,H988644,0,8,1,4,0,24,0,0,0,0,0,3,0,34,6
2020-11-11,H988645,0,8,0,4,0,11,0,0,0,0,0,1,0,16,7
2020-11-11,H988649,0,7,0,18,0,17,0,0,0,0,0,4,0,25,1
2020-11-11,H988650,0,3,1,12,0,48,0,0,0,0,0,6,0,40,3
2020-11-11,H988652,0,5,1,0,0,17,3,0,0,0,0,4,0,19,2
2020-11-11,H988668,0,3,1,7,1,67,0,0,0,0,0,3,0,25,2
2020-11-11,H988670,0,5,1,2,0,12,0,0,0,0,0,4,0,4,0
2020-11-12,H988571,0,1,0,2,0,21,2,0,0,0,0,1,0,35,1
2020-11-12,H988573,0,3,7,32,2,85,0,0,0,0,0,2,0,156,11
2020-11-12,H988575,0,7,1,3,0,25,4,0,0,0,0,1,0,35,2
2020-11-12,H988578,0,2,0,6,2,17,1,0,0,0,0,3,0,32,8
2020-11-12,H988588,0,5,1,12,1,96,0,0,0,0,0,1,0,107,3
2020-11-12,H988600,0,2,0,4,0,9,0,0,0,0,0,3,0,34,0
2020-11-12,H988607,0,7,1,3,0,49,1,0,0,0,0,4,0,62,3
2020-11-12,H988610,0,10,1,9,1,42,0,0,0,0,0,1,0,45,4
2020-11-12,H988625,0,7,0,20,1,37,0,0,0,0,0,3,0,55,9
2020-11-12,H988626,0,4,0,8,0,84,0,0,0,0,0,2,0,66,1
2020-11-12,H988628,0,3,0,2,0,8,2,0,0,0,0,5,0,16,1
2020-11-12,H988630,0,0,0,0,0,34,1,0,0,0,0,1,0,27,2
2020-11-12,H988644,0,15,0,3,0,30,0,0,0,0,0,3,0,50,9
2020-11-12,H988645,0,5,0,4,0,8,3,0,0,0,0,3,0,14,1
2020-11-12,H988649,0,5,1,7,0,12,0,0,0,0,0,4,0,19,2
2020-11-12,H988650,0,7,0,6,0,41,0,0,0,0,0,8,0,32,4
2020-11-12,H988652,0,4,0,1,0,13,0,0,0,0,0,3,0,21,1
2020-11-12,H988668,0,1,0,6,0,55,1,0,0,0,0,4,0,28,6
2020-11-12,H988670,0,4,0,1,0,18,0,0,0,0,0,4,0,6,0
2020-11-13,H988571,0,4,0,2,0,23,0,0,0,0,0,2,0,49,1
2020-11-13,H988573,0,13,0,34,1,80,0,0,0,0,0,3,0,149,12
2020-11-13,H988575,0,10,0,0,0,43,1,0,0,0,0,4,0,38,0
2020-11-13,H988578,0,3,1,11,1,16,0,0,0,0,0,1,0,27,1
2020-11-13,H988588,0,21,0,13,0,82,0,0,0,0,0,3,0,130,6
2020-11-13,H988600,0,6,0,0,0,18,0,0,0,0,0,1,0,31,2
2020-11-13,H988607,0,13,1,5,0,50,0,0,0,0,0,4,0,92,4
2020-11-13,H988610,0,17,0,17,2,46,0,0,0,0,0,1,0,70,3
2020-11-13,H988625,0,6,0,20,0,43,0,0,0,0,0,4,0,66,8
2020-11-13,H988626,0,13,0,5,0,59,1,0,0,0,0,1,0,78,4
2020-11-13,H988628,0,3,0,2,0,9,0,0,0,0,0,5,0,13,1
2020-11-13,H988630,0,7,0,0,0,38,1,0,0,0,0,1,0,33,10
2020-11-13,H988644,0,10,1,9,0,23,1,0,0,0,0,3,0,37,8
2020-11-13,H988645,0,13,0,29,0,6,1,0,0,0,0,3,0,51,7
2020-11-13,H988649,0,6,0,5,0,14,0,0,0,0,0,8,0,15,0
2020-11-13,H988650,0,13,0,4,1,43,0,0,0,0,0,6,0,48,4
2020-11-13,H988652,0,15,0,0,0,22,1,0,0,0,0,3,0,44,5
2020-11-13,H988668,0,0,0,4,1,53,0,0,0,0,0,4,0,19,2
2020-11-13,H988670,0,9,0,4,0,43,1,0,0,0,0,4,0,13,0
2020-11-14,H988571,0,2,0,1,0,28,2,0,0,0,0,2,0,43,5
2020-11-14,H988573,0,14,2,42,3,78,0,0,0,0,0,4,0,151,8
2020-11-14,H988575,0,14,0,3,2,42,0,0,0,0,0,4,0,43,5
2020-11-14,H988578,0,9,1,1,0,19,1,0,0,0,0,3,0,30,5
2020-11-14,H988588,0,3,0,0,0,31,0,0,0,0,0,5,0,68,3
2020-11-14,H988600,0,4,0,11,0,14,0,0,0,0,0,4,0,29,3
2020-11-14,H988607,0,1,0,4,0,17,0,0,0,0,0,3,0,33,1
2020-11-14,H988610,0,24,0,10,1,43,0,0,0,0,0,5,0,65,2
2020-11-14,H988625,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-14,H988626,0,9,0,6,0,66,0,0,0,0,0,1,0,88,7
2020-11-14,H988628,0,8,0,1,0,7,0,0,0,0,0,4,0,15,0
2020-11-14,H988630,0,7,0,3,0,37,0,0,0,0,0,1,0,30,2
2020-11-14,H988644,0,1,0,17,1,3,0,0,0,0,0,3,0,52,3
2020-11-14,H988645,0,29,0,77,1,14,0,0,0,0,0,3,0,120,10
2020-11-14,H988649,0,7,0,8,0,4,0,0,0,0,0,5,0,20,1
2020-11-14,H988650,0,20,1,4,0,42,0,0,0,0,0,3,0,44,3
2020-11-14,H988652,0,18,2,0,0,16,0,0,0,0,0,3,0,48,4
2020-11-14,H988668,0,0,0,4,0,27,0,0,0,0,0,4,0,10,2
2020-11-14,H988670,0,8,0,0,0,5,0,0,0,0,0,4,0,12,3
2020-11-15,H988571,0,1,0,0,0,17,2,0,0,0,0,1,0,27,2
2020-11-15,H988573,0,8,0,37,1,89,0,0,0,0,0,3,0,152,15
2020-11-15,H988575,0,4,1,3,0,27,1,0,0,0,0,1,0,35,6
2020-11-15,H988600,0,2,0,5,0,31,0,0,0,0,0,5,0,72,1
2020-11-15,H988630,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-15,H988644,0,4,0,0,0,6,0,0,0,0,0,3,0,14,3
2020-11-15,H988645,0,30,1,6,1,8,0,0,0,0,0,3,0,45,5
2020-11-15,H988649,0,6,1,9,0,0,0,0,0,0,0,5,0,29,1
2020-11-15,H988650,0,5,0,0,0,17,0,0,0,0,0,3,0,26,2
2020-11-16,H988571,0,8,2,3,0,41,3,0,0,0,0,1,0,50,3
2020-11-16,H988573,0,11,0,44,2,97,0,0,0,0,0,3,0,199,12
2020-11-16,H988575,0,6,1,6,0,33,3,0,0,0,0,0,0,36,2
2020-11-16,H988578,0,10,0,13,0,31,0,0,0,0,0,3,0,43,8
2020-11-16,H988588,0,16,1,2,0,73,0,0,0,0,0,3,0,63,6
2020-11-16,H988600,0,3,0,9,0,46,0,0,0,0,0,5,0,38,7
2020-11-16,H988607,0,6,0,7,1,50,5,0,0,0,0,5,0,58,2
2020-11-16,H988610,0,21,2,11,0,73,0,0,0,0,0,4,0,95,8
2020-11-16,H988625,0,6,0,15,0,54,2,0,0,0,0,1,0,69,6
2020-11-16,H988626,0,13,0,8,3,94,0,0,0,0,0,4,0,94,5
2020-11-16,H988628,0,9,0,4,0,26,0,0,0,0,0,1,0,36,6
2020-11-16,H988630,0,1,0,0,0,5,0,0,0,0,0,3,0,5,0
2020-11-16,H988644,0,13,0,14,1,25,0,0,0,0,0,3,0,49,11
2020-11-16,H988645,0,18,2,23,1,8,0,0,0,0,0,3,0,41,7
2020-11-16,H988649,0,5,0,2,0,9,1,0,0,0,0,3,0,10,3
2020-11-16,H988650,0,11,0,8,2,45,1,0,0,0,0,5,0,44,6
2020-11-16,H988652,0,9,1,0,0,17,1,0,0,0,0,4,0,40,0
2020-11-16,H988668,0,3,0,3,0,71,0,0,0,0,0,4,0,17,7
2020-11-16,H988670,0,11,0,3,0,41,0,0,0,0,0,4,0,4,0
2020-11-16,H988684,0,0,0,0,0,21,0,0,0,0,0,1,0,8,0
2020-11-17,H988571,0,5,1,1,0,17,0,0,0,0,0,1,0,40,6
2020-11-17,H988573,0,15,0,25,2,104,0,0,0,0,0,6,0,132,3
2020-11-17,H988575,0,10,1,0,0,30,2,0,0,0,0,2,0,43,3
2020-11-17,H988578,0,5,0,3,0,39,0,0,0,0,0,5,0,39,2
2020-11-17,H988588,0,5,1,0,0,41,0,0,0,0,0,3,0,40,2
2020-11-17,H988600,0,3,0,3,0,21,0,0,0,0,0,6,0,27,1
2020-11-17,H988607,0,4,0,9,0,46,6,0,0,0,0,1,0,58,8
2020-11-17,H988610,0,26,0,13,0,75,0,0,0,0,0,1,0,74,4
2020-11-17,H988625,0,7,0,18,0,45,0,0,0,0,0,4,0,60,7
2020-11-17,H988626,0,9,1,9,0,84,0,0,0,0,0,4,0,77,10
2020-11-17,H988628,0,7,0,1,0,16,0,0,0,0,0,4,0,20,5
2020-11-17,H988630,0,12,0,2,0,44,2,0,0,0,0,3,0,50,1
2020-11-17,H988644,0,16,0,5,1,20,1,0,0,0,0,3,0,42,8
2020-11-17,H988645,0,19,2,17,0,8,0,0,0,0,0,2,0,42,8
2020-11-17,H988649,0,10,0,0,0,6,0,0,0,0,0,6,0,13,3
2020-11-17,H988650,0,7,0,8,1,45,0,0,0,0,0,5,0,40,1
2020-11-17,H988652,0,20,0,0,0,12,1,0,0,0,0,2,0,42,3
2020-11-17,H988668,0,1,0,3,0,34,0,0,0,0,0,3,0,23,3
2020-11-17,H988670,0,3,0,0,0,12,0,0,0,0,0,4,0,5,0
2020-11-18,H988571,0,8,1,0,0,26,1,0,0,0,0,3,0,35,2
2020-11-18,H988573,0,7,1,9,0,23,0,0,0,0,0,4,0,55,5
2020-11-18,H988575,0,8,2,8,0,36,2,0,0,0,0,1,0,42,3
2020-11-18,H988578,0,3,0,4,0,18,0,0,0,0,0,0,0,26,4
2020-11-18,H988588,0,3,0,0,0,7,0,0,0,0,0,2,0,7,0
2020-11-18,H988600,0,5,0,5,0,63,0,0,0,0,0,4,0,29,2
2020-11-18,H988607,0,5,0,2,0,19,3,0,0,0,0,0,0,26,0
2020-11-18,H988610,0,31,0,9,0,59,2,0,0,0,0,1,0,68,9
2020-11-18,H988625,0,7,0,20,0,30,3,0,0,0,0,4,0,43,5
2020-11-18,H988626,0,8,0,10,0,72,0,0,0,0,0,2,0,86,5
2020-11-18,H988628,0,5,1,4,0,18,0,0,0,0,0,3,0,35,2
2020-11-18,H988630,0,9,0,1,0,50,0,0,0,0,0,5,0,40,3
2020-11-18,H988644,0,15,0,28,3,25,0,0,0,0,0,3,0,59,13
2020-11-18,H988645,0,13,0,30,1,5,0,0,0,0,0,3,0,45,6
2020-11-18,H988649,0,21,1,11,0,6,0,0,0,0,0,4,0,31,1
2020-11-18,H988650,0,4,0,11,0,42,2,0,0,0,0,2,0,37,1
2020-11-18,H988652,0,33,1,0,0,34,1,0,0,0,0,4,0,56,4
2020-11-18,H988668,0,4,0,5,0,33,0,0,0,0,0,4,0,19,5
2020-11-18,H988670,0,8,0,4,0,20,0,0,0,0,0,0,0,6,0
2020-11-19,H988571,0,8,0,0,0,20,0,0,0,0,0,1,0,25,0
2020-11-19,H988573,0,0,0,4,0,4,0,0,0,0,0,3,0,3,1
2020-11-19,H988575,0,5,0,2,0,32,3,0,0,0,0,1,0,36,2
2020-11-19,H988578,0,7,0,2,0,11,1,0,0,0,0,3,0,14,0
2020-11-19,H988588,0,2,0,0,0,29,0,0,0,0,0,1,0,12,0
2020-11-19,H988600,0,2,0,2,0,14,0,0,0,0,0,5,0,9,0
2020-11-19,H988607,0,6,0,13,0,39,1,0,0,0,0,4,0,56,1
2020-11-19,H988610,0,29,0,11,0,34,0,0,0,0,0,1,0,54,1
2020-11-19,H988625,0,0,0,9,0,10,1,0,0,0,0,4,0,19,0
2020-11-19,H988626,0,8,0,5,0,60,0,0,0,0,0,4,0,84,1
2020-11-19,H988628,0,4,0,4,0,12,0,0,0,0,0,6,0,20,0
2020-11-19,H988630,0,0,0,0,0,8,0,0,0,0,0,4,0,2,0
2020-11-19,H988644,0,17,3,15,0,20,0,0,0,0,0,3,0,44,4
2020-11-19,H988645,0,54,3,26,1,9,0,0,0,0,0,1,0,88,10
2020-11-19,H988649,0,30,4,1,0,8,0,0,0,0,0,6,0,35,1
2020-11-19,H988650,0,12,0,4,0,27,0,0,0,0,0,3,0,33,0
2020-11-19,H988652,0,22,0,0,0,17,0,0,0,0,0,3,0,74,6
2020-11-19,H988668,0,0,0,0,0,45,2,0,0,0,0,4,0,16,3
2020-11-19,H988670,0,6,0,2,0,12,0,0,0,0,0,4,0,4,1
2020-11-19,H988684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-20,H988571,0,7,0,6,0,20,0,0,0,0,0,2,0,34,0
2020-11-20,H988573,0,0,0,1,0,1,0,0,0,0,0,1,0,6,1
2020-11-20,H988575,0,14,4,0,0,29,3,0,0,0,0,1,0,32,2
2020-11-20,H988578,0,5,0,6,0,32,0,0,0,0,0,6,0,38,2
2020-11-20,H988588,0,6,0,0,0,31,1,0,0,0,0,3,0,47,1
2020-11-20,H988600,0,2,0,3,0,19,0,0,0,0,0,5,0,18,1
2020-11-20,H988607,0,2,0,3,0,19,0,0,0,0,0,8,0,22,3
2020-11-20,H988610,0,34,0,13,1,53,1,0,0,0,0,1,0,50,3
2020-11-20,H988625,0,5,0,15,1,27,3,0,0,0,0,5,0,29,1
2020-11-20,H988626,0,7,0,4,0,54,0,0,0,0,0,1,0,82,3
2020-11-20,H988628,0,8,2,4,0,17,0,0,0,0,0,6,0,27,0
2020-11-20,H988630,0,2,0,0,0,21,0,0,0,0,0,4,0,18,2
2020-11-20,H988644,0,11,0,10,0,22,2,0,0,0,0,3,0,35,3
2020-11-20,H988645,0,51,5,14,0,8,0,0,0,0,0,3,0,58,11
2020-11-20,H988649,0,20,0,2,0,1,0,0,0,0,0,4,0,26,1
2020-11-20,H988652,0,25,1,0,0,21,1,0,0,0,0,3,0,68,7
2020-11-20,H988668,0,2,0,1,0,41,2,0,0,0,0,4,0,20,4
2020-11-20,H988670,0,6,0,5,0,18,0,0,0,0,0,2,0,11,0
2020-11-21,H988571,0,0,0,1,0,15,3,0,0,0,0,0,0,26,2
2020-11-21,H988573,0,2,0,2,1,7,0,0,0,0,0,1,0,6,1
2020-11-21,H988575,0,4,0,7,0,38,2,0,0,0,0,1,0,41,2
2020-11-21,H988578,0,3,0,8,1,44,1,0,0,0,0,4,0,35,3
2020-11-21,H988588,0,2,0,0,0,16,0,0,0,0,0,1,1,37,1
2020-11-21,H988600,0,3,0,2,0,5,0,0,0,0,0,4,0,16,4
2020-11-21,H988607,0,5,1,4,0,41,0,0,0,0,0,4,0,82,3
2020-11-21,H988610,0,29,1,18,0,56,0,0,0,0,0,1,0,78,5
2020-11-21,H988626,0,12,0,11,1,71,0,0,0,0,0,1,0,98,11
2020-11-21,H988628,0,7,0,4,0,22,0,0,0,0,0,7,0,40,4
2020-11-21,H988630,0,5,0,0,0,35,1,0,0,0,0,6,0,44,5
